numericID,Progress,Finished,Consent,Age,Gender,Gender_6_TEXT,Male,State,State2,LocalArea,Education,Education_7_TEXT,Employment,Income,Legal_TIME_First_Click,Legal_TIME_Last_Click,Legal_TIME_Page_Submit,Legal_TIME_Click_Count,Legal_Post,Legal_Pubs,Legal_All,NS_Fair,NS_Display,NS_Title,MEDIA,VenueInfo_Contact,VenueInfo_Hourly,ScreenMSG,Counselling_Treat,PC_TIME_First_Click,PC_TIME_Last_Click,PC_TIME_Page_Submit,PC_TIME_Click_Count,PC_Pokies,PC_All,SE_TIME_First_Click,SE_TIME_Last_Click,SE_TIME_Page_Submit,SE_TIME_Click_Count,SE_Pokies,SE_All,MaxBets,Resp_INDV,Resp_SNtwk,Resp_Design,Resp_Venues,Resp_Empl,Resp_Gvmt,Resp_Aust,Cards,Racing,SportsBetting,Dice,SkillGame,Pokies,Bingo,CasinoGames,LotteryScratch,None,Gambl_total,GamblMstDollars,GamblMstCents,PGSI_1,PGSI_2,PGSI_3,PGSI_4,PGSI_5,PGSI_6,PGSI_7,PGSI_8,PGSI_9,PGSI_total,PGSI_class,Gender_quota,Age_quota,Group,Group_N,Control,Brain,Design,Clubs,SpeedInterv,Speed1,Speed2,SpeedFinal,ArticleTime,ArticleTime2,ArticleCheck1,ArticleCheck2,TotalCheck
3086,100,TRUE,Yes,30,Male,NA,TRUE,New South Wales,New South Wales,Major City,Year 12 or equivalent,NA,"Yes, full time",$400 - $599,4.917,27.037,27.948,7,Disagree,Slightly Disagree,Slightly Agree,Strongly Disagree,Slightly Disagree,Strongly Agree,Disagree,Strongly Agree,Slightly Agree,Slightly Disagree,Agree,5.342,100.541,101.611,4,Slightly Disagree,Disagree,2.394,52.513,53.17,20,Disagree,Slightly Agree,Strongly Agree,Agree,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Agree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,5,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,25-34,Clubs,4,0,0,0,1,136,215,684,905,121.562,NA,Correct,NA,Correct
3094,100,TRUE,Yes,50,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, full time","$1,000 - $1,249",151.056,158.544,159.862,3,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,8.966,13.758,14.532,3,Strongly Agree,Strongly Agree,9.122,9.501,13.255,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Brain,2,0,1,0,0,535,1244,415,1666,479.873,16.478,Again,Correct,Correct
3104,100,TRUE,Yes,21,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, casual","$1,500 - $1,999",1.87,16.227,17.878,6,Agree,Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Agree,15.276,18.033,18.899,2,Agree,Agree,11.438,16.29,17.534,5,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,18-24,Design,3,0,0,1,0,120,200,441,854,52.265,NA,Correct,NA,Correct
3136,100,TRUE,Yes,50,Male,NA,TRUE,Victoria,Victoria,Major City,Year 11 or equivalent,NA,"Yes, part time",$800 - $999,33.219,44.18,46.123,3,Slightly Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Disagree,Slightly Agree,72.5,80.19,90.116,2,Strongly Disagree,Strongly Disagree,44.241,48.824,51.256,2,Slightly Disagree,Strongly Disagree,Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,0,0,0,0,0,0,0,0,6,FALSE,6,750,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Brain,2,0,1,0,0,267,430,1090,1578,203.846,NA,Correct,NA,Correct
3160,100,TRUE,Yes,46,Male,NA,TRUE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, casual","$2,000 - $2,499",7.342,20.451,21.619,6,Slightly Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Agree,34.224,50.6,51.452,8,Strongly Disagree,Strongly Disagree,19.178,24.482,25.231,4,Agree,Agree,Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,10,0,0,5,FALSE,15,500,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Clubs,4,0,0,0,1,290,460,547,1076,243.419,NA,Correct,NA,Correct
3171,100,TRUE,Yes,49,Male,NA,TRUE,New South Wales,New South Wales,Major City,Year 11 or equivalent,NA,"No, not employed - looking for work",$600 - $799,6.001,28.238,28.774,14,Agree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Slightly Agree,2.876,53.157,53.896,21,Slightly Agree,Slightly Agree,7.538,32.268,32.916,15,Agree,Agree,Slightly Agree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,0,30,0,0,0,0,0,0,0,FALSE,30,100,0,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,8,High Risk,Male,45-54,Clubs,4,0,0,0,1,187,243,658,908,148.851,NA,Correct,NA,Correct
3222,100,TRUE,Yes,54,Male,NA,TRUE,Victoria,Victoria,Major City,Year 10 or below,NA,"No, not employed - not looking for work",$400 - $599,7.473,9.502,10.856,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,I Don't Know,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,137.266,139.658,141.417,2,Strongly Agree,Strongly Agree,2.977,4.137,5.023,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never,2,Low Risk,Male,45-54,Control,1,1,0,0,0,NA,158,368,539,0,0,Control,Control,CTRL
3225,100,TRUE,Yes,54,Male,NA,TRUE,New South Wales,New South Wales,Inner Regional,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work","$3,500 - $3,999",7.016,11.783,12.701,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,I Don't Know,I Don't Know,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,23.397,41.994,42.861,3,Strongly Disagree,Strongly Disagree,12.778,13.979,15.158,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,0,2,0,0,0,0,0,0,0,FALSE,2,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Control,1,1,0,0,0,NA,123,477,609,0,0,Control,Control,CTRL
3227,100,TRUE,Yes,68,Male,NA,TRUE,New South Wales,New South Wales,Major City,Year 12 or equivalent,NA,"No, not employed - not looking for work",$300 - $399,11.971,22.379,23.894,3,Slightly Agree,Slightly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,10.291,12.739,14.851,2,Disagree,Disagree,9.9,12.86,14.039,2,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Disagree,Slightly Agree,Agree,Disagree,Agree,Disagree,0,60,0,0,0,0,0,0,40,FALSE,100,80,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Control,1,1,0,0,0,NA,72,507,589,0,0,Control,Control,CTRL
3228,100,TRUE,Yes,53,Male,NA,TRUE,New South Wales,New South Wales,Major City,"A trade, technical certificate or diploma",NA,"Yes, full time","$2,000 - $2,499",14.501,28.695,30.001,3,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Slightly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,25.183,29.008,29.975,2,Strongly Disagree,Strongly Disagree,14.455,15.185,16.157,2,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0,0,0,0,0,0,0,0,2,FALSE,2,12,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Clubs,4,0,0,0,1,70,133,521,666,51.397,NA,Correct,NA,Correct
3229,100,TRUE,Yes,63,Male,NA,TRUE,New South Wales,New South Wales,Major City,"A trade, technical certificate or diploma",NA,"Yes, casual",$600 - $799,16.423,41.414,42.862,3,Strongly Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,11.493,17.141,18.747,2,Strongly Agree,Strongly Agree,31.139,36.019,37.426,2,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,0,0,0,0,0,0,0,0,10,FALSE,10,12,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Brain,2,0,1,0,0,184,321,815,1305,85.276,NA,Correct,NA,Correct
3232,100,TRUE,Yes,72,Female,NA,FALSE,New South Wales,New South Wales,Inner Regional,Undergraduate university degree,NA,"No, not employed - not looking for work",$800 - $999,12.382,25.447,27.239,9,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,6.131,51.712,53.321,7,Strongly Agree,Strongly Agree,24.362,28.85,29.933,7,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,2,FALSE,2,25,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,65+,Design,3,0,0,1,0,210,321,683,1016,167.774,NA,Correct,NA,Correct
3234,100,TRUE,Yes,39,Female,NA,FALSE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$3,000 - $3,499",5.78,26.959,27.868,10,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,10.251,40.661,41.387,16,Strongly Agree,Strongly Agree,5.379,23.58,24.277,8,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,0,0,0,0,0,0,0,0,20,FALSE,20,125,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,35-44,Brain,2,0,1,0,0,144,242,583,886,115.855,NA,Correct,NA,Correct
3235,100,TRUE,Yes,39,Female,NA,FALSE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$3,500 - $3,999",19.911,27.15,36.966,3,Slightly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,29.33,34.322,36.059,2,Slightly Agree,Slightly Agree,12.943,17.04,19.316,3,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,16,22,0,16,0,0,0,18,34,FALSE,106,200,0,Never,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,2,Low Risk,Female,35-44,Design,3,0,0,1,0,171,1310,508,1856,145.246,NA,Correct,NA,Correct
3236,100,TRUE,Yes,77,Male,NA,TRUE,Victoria,Victoria,Inner Regional,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work",$400 - $599,7.502,108.148,109.27,8,Strongly Agree,Agree,Strongly Agree,I Don't Know,I Don't Know,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,3.61,49.888,51.632,10,Strongly Agree,Strongly Agree,4.236,50.892,52.454,12,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,0,0,0,0,0,0,0,0,0,TRUE,0,450,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Control,1,1,0,0,0,NA,310,1555,1908,0,0,Control,Control,CTRL
3238,100,TRUE,Yes,40,Male,NA,TRUE,New South Wales,New South Wales,Inner Regional,Year 12 or equivalent,NA,"Yes, part time","$2,000 - $2,499",21.336,35.104,36.525,3,Slightly Agree,Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,58.246,73.134,74.939,2,Slightly Agree,Slightly Agree,38.922,43.786,45.951,2,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,52,FALSE,52,20,0,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,4,Moderate Risk,Male,35-44,Clubs,4,0,0,0,1,327,467,936,1497,248.904,NA,Correct,NA,Correct
3242,100,TRUE,Yes,34,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$2,000 - $2,499",56.323,93.389,98.083,3,Agree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,23.537,27.534,28.971,2,Agree,Strongly Agree,22.103,25.123,25.993,4,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,1,FALSE,1,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Control,1,1,0,0,0,NA,151,4382,4541,0,0,Control,Control,CTRL
3243,100,TRUE,Yes,22,Female,NA,FALSE,Victoria,Victoria,Inner Regional,Undergraduate university degree,NA,"Yes, part time","$3,000 - $3,499",1.229,24.879,25.966,21,Slightly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,0.787,7.57,8.457,14,Slightly Agree,Agree,0.715,4.48,5.14,7,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,0,0,1,0,0,0,1,0,1,FALSE,3,100,0,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,1,Low Risk,Female,18-24,Control,1,1,0,0,0,NA,125,318,455,0,0,Control,Control,CTRL
3245,100,TRUE,Yes,34,Male,NA,TRUE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$1,500 - $1,999",0.811,17.3,17.993,16,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,12.709,17.387,17.893,11,Agree,Agree,15.03,24.902,25.452,12,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,10,0,Never,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,11,High Risk,Male,25-34,Control,1,1,0,0,0,NA,55,350,424,0,0,Control,Control,CTRL
3263,100,TRUE,Yes,25,Male,NA,TRUE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"Yes, full time","$2,000 - $2,499",36.578,49.177,54.248,3,Strongly Agree,Disagree,Strongly Disagree,I Don't Know,Disagree,I Don't Know,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,54.687,62.231,77.367,3,Agree,Agree,85.119,87.089,88.663,2,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,0,40,10,0,0,3,0,0,0,FALSE,53,60,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,25-34,Control,1,1,0,0,0,NA,352,1129,1664,0,0,Control,Control,CTRL
3264,100,TRUE,Yes,29,Female,NA,FALSE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"No, not employed - not looking for work","$1,000 - $1,249",0.532,16.2,17.192,10,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,4.097,7.598,8.5,5,Slightly Agree,Agree,0.614,6.698,7.185,7,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,0,0,0,0,0,0,0,0,0,TRUE,0,5,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Control,1,1,0,0,0,NA,426,288,721,0,0,Control,Control,CTRL
3265,100,TRUE,Yes,28,Female,NA,FALSE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"No, not employed - looking for work","$1,000 - $1,249",40.114,58.825,61.048,9,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,2.271,15.609,17.5,6,Agree,Agree,3.193,3.842,4.757,4,Agree,Agree,Agree,Agree,Disagree,Slightly Disagree,Slightly Agree,Strongly Disagree,Agree,Disagree,0,0,0,0,0,0,0,0,2,FALSE,2,10,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Clubs,4,0,0,0,1,185,246,740,992,59.229,33.315,Depression,Correct,Correct
3268,100,TRUE,Yes,31,Female,NA,FALSE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$1,000 - $1,249",1.612,3.691,4.418,3,Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Agree,Agree,88.78,89.23,90.148,2,Agree,Agree,1.394,2.178,2.801,2,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,4,4,3,2,0,0,3,6,0,FALSE,22,50,0,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,4,Moderate Risk,Female,25-34,Design,3,0,0,1,0,77,242,391,640,63.686,NA,Correct,NA,Correct
3269,100,TRUE,Yes,19,Female,NA,FALSE,Victoria,Victoria,Major City,Year 12 or equivalent,NA,"No, not employed - looking for work","$2,000 - $2,499",8.479,16.672,17.6,3,Agree,Agree,Slightly Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,25.623,30.928,33.431,2,Agree,Agree,18.22,20.031,21.342,2,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,0,0,0,0,0,0,0,0,2,FALSE,2,12,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,18-24,Control,1,1,0,0,0,NA,86,437,533,0,0,Control,Control,CTRL
3270,100,TRUE,Yes,25,Female,NA,FALSE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$3,000 - $3,499",4.765,11.001,11.932,7,Agree,Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Slightly Disagree,17.348,35.027,36.812,4,Slightly Disagree,Slightly Disagree,2.578,12.529,13.468,5,Agree,Agree,Slightly Agree,Slightly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Slightly Agree,Agree,0,0,0,0,0,0,0,0,3,FALSE,3,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Brain,2,0,1,0,0,125,167,312,509,101.802,NA,Correct,NA,Correct
3272,100,TRUE,Yes,21,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, part time","$1,000 - $1,249",2.094,6.824,8.126,5,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,3.136,3.876,5.578,2,Slightly Agree,Slightly Agree,6.084,7.434,8.801,2,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,0,0,50,0,0,0,0,2,2,FALSE,54,1000,0,Most of the time,Most of the time,Most of the time,Most of the time,Almost always,Almost always,Most of the time,Almost always,Most of the time,21,High Risk,Male,18-24,Clubs,4,0,0,0,1,119,182,312,503,74.518,21.702,Again,Correct,Correct
3274,100,TRUE,Yes,27,Female,NA,FALSE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"No, not employed - looking for work",$800 - $999,1.233,14.4,14.692,18,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,3.993,55.401,56.251,16,Agree,Agree,1.632,22.92,23.522,10,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Design,3,0,0,1,0,235,326,531,923,206.448,NA,Correct,NA,Correct
3292,100,TRUE,Yes,39,Female,NA,FALSE,New South Wales,New South Wales,Major City,Year 12 or equivalent,NA,"No, not employed - not looking for work","$3,500 - $3,999",6.53,15.626,16.836,3,Agree,Slightly Disagree,Slightly Disagree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,14.895,17.029,17.794,2,Slightly Agree,Slightly Agree,11.56,12.979,13.524,2,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Agree,0,0,0,0,0,0,0,0,3,FALSE,3,200,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,35-44,Brain,2,0,1,0,0,143,216,302,525,128.502,NA,Correct,NA,Correct
3293,100,TRUE,Yes,42,Female,NA,FALSE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"Yes, casual","$1,500 - $1,999",2.294,21.485,22.276,15,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,1.566,41.835,42.496,15,Slightly Agree,Slightly Agree,1.099,6.832,7.871,9,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,35-44,Clubs,4,0,0,0,1,334,413,430,853,46.78,235.721,Again,Correct,Correct
3294,100,TRUE,Yes,36,Male,NA,TRUE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"Yes, full time","$1,000 - $1,249",8.42,58.48,59.314,7,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Slightly Agree,1.004,9.426,10.223,4,Strongly Agree,Strongly Agree,6.018,14.617,15.394,4,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,1,0,15,0,0,0,0,0,0,FALSE,16,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,35-44,Control,1,1,0,0,0,NA,71,465,546,0,0,Control,Control,CTRL
3300,100,TRUE,Yes,37,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, full time","$2,000 - $2,499",4.923,14.908,15.211,4,Agree,Slightly Disagree,Strongly Disagree,Disagree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,34.578,39.193,39.994,3,Strongly Agree,Strongly Agree,26.095,36.735,37.47,5,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,35-44,Control,1,1,0,0,0,NA,69,461,535,0,0,Control,Control,CTRL
3302,100,TRUE,Yes,42,Male,NA,TRUE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$5,000 or more",2.101,3.949,5.109,3,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,17.387,19.011,19.705,2,Strongly Agree,Agree,18.235,20.114,20.802,3,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,100,0,0,15,0,0,0,0,0,FALSE,115,100,50,Almost always,Most of the time,Most of the time,Sometimes,Most of the time,Never,Sometimes,Sometimes,Almost always,15,High Risk,Male,35-44,Design,3,0,0,1,0,130,423,340,790,47.392,15.547,Again,Union,Failed
3304,100,TRUE,Yes,40,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, full time","$4,000 - $4,999",2.949,6.979,7.86,5,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,2.608,5.465,6.07,5,Strongly Agree,Agree,2.405,4.052,6.147,3,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,10,12,15,22,0,29,21,19,0,FALSE,128,1280,1000,Almost always,Most of the time,Almost always,Most of the time,Most of the time,Most of the time,Almost always,Most of the time,Almost always,22,High Risk,Male,35-44,Control,1,1,0,0,0,NA,175,382,663,0,0,Control,Control,CTRL
